time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-09-14 01:06:00,0.0,0.0,0.0,22.9,1.45
2020-09-14 02:06:00,0.0,0.0,0.0,22.79,1.38
2020-09-14 03:06:00,0.0,0.0,0.0,22.63,1.24
2020-09-14 04:06:00,0.0,0.0,0.0,22.57,1.17
2020-09-14 05:06:00,0.0,0.0,0.0,22.56,1.24
2020-09-14 06:06:00,68.12,9.02,59.1,22.56,1.1
2020-09-14 07:06:00,200.66,33.65,167.01,23.6,1.03
2020-09-14 08:06:00,395.02,140.11,254.91,25.09,1.17
2020-09-14 09:06:00,512.23,171.85,340.38,26.61,1.24
2020-09-14 10:06:00,389.72,21.86,367.84999999999997,27.68,1.03
2020-09-14 11:06:00,290.09,0.73,289.36,29.48,1.17
2020-09-14 12:06:00,466.1,48.24,417.86,29.93,1.31
2020-09-14 13:06:00,137.6,0.0,137.6,26.85,1.93
2020-09-14 14:06:00,504.02,209.08,294.95,26.04,1.45
2020-09-14 15:06:00,324.74,87.47,237.27,26.94,2.21
2020-09-14 16:06:00,208.86,111.77,97.08,27.06,2.07
2020-09-14 17:06:00,28.81,2.17,26.64,26.14,1.79
2020-09-14 18:06:00,0.0,0.0,0.0,25.05,1.17
2020-09-14 19:06:00,0.0,0.0,0.0,24.52,0.76
2020-09-14 20:06:00,0.0,0.0,0.0,24.08,0.83
2020-09-14 21:06:00,0.0,0.0,0.0,23.69,0.69
2020-09-14 22:06:00,0.0,0.0,0.0,23.67,0.62
2020-09-14 23:06:00,0.0,0.0,0.0,23.82,1.03
2020-09-15 00:06:00,0.0,0.0,0.0,23.59,1.1
2020-09-15 01:06:00,0.0,0.0,0.0,23.52,0.97
2020-09-15 02:06:00,0.0,0.0,0.0,23.48,0.83
2020-09-15 03:06:00,0.0,0.0,0.0,23.51,0.83
2020-09-15 04:06:00,0.0,0.0,0.0,23.42,1.03
2020-09-15 05:06:00,0.0,0.0,0.0,23.27,1.03
2020-09-15 06:06:00,44.67,0.56,44.11,23.25,0.9
2020-09-15 07:06:00,203.03,34.9,168.13,23.12,1.17
2020-09-15 08:06:00,354.8,83.67,271.14,23.8,1.45
2020-09-15 09:06:00,468.92,112.82,356.09000000000003,24.88,1.31
2020-09-15 10:06:00,265.4,0.73,264.67,26.24,1.45
2020-09-15 11:06:00,696.84,320.24,376.61,25.69,1.72
2020-09-15 12:06:00,266.37,0.0,266.38,25.19,2.07
2020-09-15 13:06:00,178.17,0.0,178.17,25.94,2.07
2020-09-15 14:06:00,447.56,120.28,327.29,26.48,2.0
2020-09-15 15:06:00,110.25,0.0,110.25,24.57,1.93
2020-09-15 16:06:00,188.41,61.65,126.75999999999999,24.01,1.24
2020-09-15 17:06:00,29.53,3.51,26.02,23.82,1.17
2020-09-15 18:06:00,0.0,0.0,0.0,23.71,0.9
2020-09-15 19:06:00,0.0,0.0,0.0,23.57,1.31
2020-09-15 20:06:00,0.0,0.0,0.0,23.1,1.24
2020-09-15 21:06:00,0.0,0.0,0.0,22.73,1.31
2020-09-15 22:06:00,0.0,0.0,0.0,22.66,1.31
2020-09-15 23:06:00,0.0,0.0,0.0,22.63,1.52
2020-09-16 00:06:00,0.0,0.0,0.0,22.69,1.72
2020-09-16 01:06:00,0.0,0.0,0.0,22.58,1.93
2020-09-16 02:06:00,0.0,0.0,0.0,22.6,1.93
2020-09-16 03:06:00,0.0,0.0,0.0,22.55,1.93
2020-09-16 04:06:00,0.0,0.0,0.0,22.51,1.79
2020-09-16 05:06:00,0.0,0.0,0.0,22.51,1.59
2020-09-16 06:06:00,68.41,8.21,60.199999999999996,22.58,1.31
2020-09-16 07:06:00,200.08,32.0,168.07,23.11,1.86
2020-09-16 08:06:00,83.79,0.0,83.79,23.83,2.0
2020-09-16 09:06:00,215.22,0.0,215.22,25.1,2.14
2020-09-16 10:06:00,346.37,10.35,336.02000000000004,27.19,3.03
2020-09-16 11:06:00,226.68,0.0,226.68,28.0,3.1
2020-09-16 12:06:00,252.26,0.0,252.26,28.54,2.55
2020-09-16 13:06:00,233.74,0.0,233.73999999999998,27.64,2.55
2020-09-16 14:06:00,208.94,0.73,208.21,25.93,2.28
2020-09-16 15:06:00,185.53,3.58,181.95000000000002,26.06,1.72
2020-09-16 16:06:00,191.43,67.62,123.81,25.93,1.31
2020-09-16 17:06:00,29.59,4.73,24.860000000000003,25.25,1.66
2020-09-16 18:06:00,0.0,0.0,0.0,24.87,1.59
2020-09-16 19:06:00,0.0,0.0,0.0,24.47,1.45
2020-09-16 20:06:00,0.0,0.0,0.0,24.37,1.24
2020-09-16 21:06:00,0.0,0.0,0.0,24.19,1.24
2020-09-16 22:06:00,0.0,0.0,0.0,24.01,1.17
2020-09-16 23:06:00,0.0,0.0,0.0,23.84,1.03
2020-09-17 00:06:00,0.0,0.0,0.0,23.75,1.1
2020-09-17 01:06:00,0.0,0.0,0.0,23.64,1.1
2020-09-17 02:06:00,0.0,0.0,0.0,23.54,1.03
2020-09-17 03:06:00,0.0,0.0,0.0,23.4,0.9
2020-09-17 04:06:00,0.0,0.0,0.0,23.27,0.9
2020-09-17 05:06:00,0.0,0.0,0.0,23.2,0.76
2020-09-17 06:06:00,89.63,33.77,55.86,23.08,0.55
2020-09-17 07:06:00,292.54,198.68,93.85,24.19,1.66
2020-09-17 08:06:00,485.44,368.66,116.78,25.14,1.72
2020-09-17 09:06:00,623.7,427.48,196.22,26.83,1.1
2020-09-17 10:06:00,373.17,17.11,356.06,27.71,0.76
2020-09-17 11:06:00,703.95,325.16,378.79,28.89,0.55
2020-09-17 12:06:00,503.28,72.3,430.98,29.12,0.69
2020-09-17 13:06:00,665.07,375.12,289.95,29.63,0.97
2020-09-17 14:06:00,482.37,168.01,314.36,29.59,0.9
2020-09-17 15:06:00,331.34,97.03,234.31,27.8,0.48
2020-09-17 16:06:00,107.75,3.45,104.3,25.56,1.1
2020-09-17 17:06:00,24.89,1.76,23.14,24.54,1.1
2020-09-17 18:06:00,0.0,0.0,0.0,23.84,0.97
2020-09-17 19:06:00,0.0,0.0,0.0,24.55,1.38
2020-09-17 20:06:00,0.0,0.0,0.0,24.03,1.17
2020-09-17 21:06:00,0.0,0.0,0.0,23.79,0.55
2020-09-17 22:06:00,0.0,0.0,0.0,23.73,0.62
2020-09-17 23:06:00,0.0,0.0,0.0,23.61,0.48
2020-09-18 00:06:00,0.0,0.0,0.0,23.73,0.41
2020-09-18 01:06:00,0.0,0.0,0.0,23.19,0.62
2020-09-18 02:06:00,0.0,0.0,0.0,23.02,0.62
2020-09-18 03:06:00,0.0,0.0,0.0,22.91,0.76
2020-09-18 04:06:00,0.0,0.0,0.0,22.65,1.03
2020-09-18 05:06:00,0.0,0.0,0.0,22.52,0.97
2020-09-18 06:06:00,73.17,10.9,62.269999999999996,22.51,0.76
2020-09-18 07:06:00,94.38,0.0,94.36999999999999,23.04,0.62
2020-09-18 08:06:00,142.01,0.0,142.01,23.72,0.9
2020-09-18 09:06:00,299.88,8.95,290.94,25.08,1.38
2020-09-18 10:06:00,225.8,0.0,225.8,26.94,1.03
2020-09-18 11:06:00,119.96,0.0,119.95,28.49,0.83
2020-09-18 12:06:00,79.38,0.0,79.39,29.54,0.9
2020-09-18 13:06:00,431.52,48.63,382.89000000000004,28.5,0.76
2020-09-18 14:06:00,571.58,372.3,199.28,26.86,0.83
2020-09-18 15:06:00,406.96,256.32,150.63,26.89,0.28
2020-09-18 16:06:00,74.97,0.0,74.97,26.38,0.48
2020-09-18 17:06:00,21.51,0.49,21.02,26.03,1.03
2020-09-18 18:06:00,0.0,0.0,0.0,25.44,1.24
2020-09-18 19:06:00,0.0,0.0,0.0,25.3,1.24
2020-09-18 20:06:00,0.0,0.0,0.0,24.79,0.76
2020-09-18 21:06:00,0.0,0.0,0.0,23.93,0.14
2020-09-18 22:06:00,0.0,0.0,0.0,23.71,0.48
2020-09-18 23:06:00,0.0,0.0,0.0,23.78,0.62
2020-09-19 00:06:00,0.0,0.0,0.0,23.72,0.62
2020-09-19 01:06:00,0.0,0.0,0.0,23.43,0.83
2020-09-19 02:06:00,0.0,0.0,0.0,23.08,0.76
2020-09-19 03:06:00,0.0,0.0,0.0,22.8,0.48
2020-09-19 04:06:00,0.0,0.0,0.0,22.65,0.34
2020-09-19 05:06:00,0.0,0.0,0.0,22.57,0.48
2020-09-19 06:06:00,49.04,1.34,47.7,22.61,0.55
2020-09-19 07:06:00,287.49,164.91,122.58,22.77,0.48
2020-09-19 08:06:00,405.15,144.52,260.63,22.81,0.55
2020-09-19 09:06:00,585.13,296.76,288.36,22.86,0.62
2020-09-19 10:06:00,342.36,9.05,333.3,28.04,0.76
2020-09-19 11:06:00,251.38,0.0,251.38,25.95,0.34
2020-09-19 12:06:00,242.56,0.0,242.55,25.63,0.9
2020-09-19 13:06:00,603.23,234.3,368.94,26.98,0.83
2020-09-19 14:06:00,583.82,412.15,171.67000000000002,26.98,0.9
2020-09-19 15:06:00,408.16,257.01,151.14,27.52,0.76
2020-09-19 16:06:00,221.2,135.53,85.67,26.93,1.52
2020-09-19 17:06:00,29.23,5.38,23.85,25.0,1.79
2020-09-19 18:06:00,0.0,0.0,0.0,23.9,1.31
2020-09-19 19:06:00,0.0,0.0,0.0,23.52,1.24
2020-09-19 20:06:00,0.0,0.0,0.0,23.44,1.31
2020-09-19 21:06:00,0.0,0.0,0.0,23.26,1.03
2020-09-19 22:06:00,0.0,0.0,0.0,23.25,0.9
2020-09-19 23:06:00,0.0,0.0,0.0,23.21,0.83
2020-09-20 00:06:00,0.0,0.0,0.0,23.09,0.97
2020-09-20 01:06:00,0.0,0.0,0.0,23.12,1.03
2020-09-20 02:06:00,0.0,0.0,0.0,23.14,1.1
2020-09-20 03:06:00,0.0,0.0,0.0,23.03,0.83
2020-09-20 04:06:00,0.0,0.0,0.0,22.92,0.9
2020-09-20 05:06:00,0.0,0.0,0.0,22.74,0.83
2020-09-20 06:06:00,73.61,11.12,62.480000000000004,22.74,0.69
2020-09-20 07:06:00,81.15,0.0,81.14,23.07,0.41
2020-09-20 08:06:00,232.13,8.28,223.85,23.49,0.76
2020-09-20 09:06:00,571.13,259.7,311.43,23.76,1.1
2020-09-20 10:06:00,530.86,111.63,419.23,24.73,1.1
2020-09-20 11:06:00,226.68,0.0,226.68,25.96,0.76
2020-09-20 12:06:00,79.38,0.0,79.39,27.78,0.76
2020-09-20 13:06:00,71.44,0.0,71.44,27.71,0.76
2020-09-20 14:06:00,87.32,0.0,87.32000000000001,25.99,1.1
2020-09-20 15:06:00,106.73,0.0,106.72000000000001,24.38,1.72
2020-09-20 16:06:00,130.82,11.7,119.12,23.52,1.72
2020-09-20 17:06:00,19.0,0.59,18.41,23.16,0.97
2020-09-20 18:06:00,0.0,0.0,0.0,22.92,0.9
2020-09-20 19:06:00,0.0,0.0,0.0,22.89,1.1
2020-09-20 20:06:00,0.0,0.0,0.0,22.78,1.31
2020-09-20 21:06:00,0.0,0.0,0.0,22.75,1.59
2020-09-20 22:06:00,0.0,0.0,0.0,22.79,1.59
2020-09-20 23:06:00,0.0,0.0,0.0,22.89,1.52
2020-09-21 00:06:00,0.0,0.0,0.0,22.92,1.03
2020-09-21 01:06:00,0.0,0.0,0.0,22.85,0.69
2020-09-21 02:06:00,0.0,0.0,0.0,22.89,0.34
2020-09-21 03:06:00,0.0,0.0,0.0,22.95,0.48
2020-09-21 04:06:00,0.0,0.0,0.0,22.95,0.48
2020-09-21 05:06:00,0.0,0.0,0.0,22.96,0.34
2020-09-21 06:06:00,70.94,9.38,61.55,23.08,0.48
2020-09-21 07:06:00,185.21,21.06,164.15,23.41,0.76
2020-09-21 08:06:00,209.63,3.8,205.83,23.61,0.69
2020-09-21 09:06:00,342.6,22.13,320.47,26.05,0.76
2020-09-21 10:06:00,599.76,191.13,408.63,24.62,0.34
2020-09-21 11:06:00,290.13,0.77,289.37,25.39,0.41
2020-09-21 12:06:00,435.54,34.42,401.11999999999995,27.13,0.97
2020-09-21 13:06:00,148.18,0.0,148.17999999999998,27.62,1.38
2020-09-21 14:06:00,196.69,0.0,196.69,28.33,1.66
2020-09-21 15:06:00,41.46,0.0,41.46,29.04,2.14
2020-09-21 16:06:00,65.27,0.0,65.27,26.6,2.07
2020-09-21 17:06:00,19.61,1.3,18.310000000000002,25.77,1.17
2020-09-21 18:06:00,0.0,0.0,0.0,25.0,1.1
2020-09-21 19:06:00,0.0,0.0,0.0,23.79,0.97
2020-09-21 20:06:00,0.0,0.0,0.0,23.61,0.97
2020-09-21 21:06:00,0.0,0.0,0.0,23.24,1.1
2020-09-21 22:06:00,0.0,0.0,0.0,23.05,0.9
2020-09-21 23:06:00,0.0,0.0,0.0,22.71,0.55
2020-09-22 00:06:00,0.0,0.0,0.0,22.45,0.55
2020-09-22 01:06:00,0.0,0.0,0.0,22.6,0.69
2020-09-22 02:06:00,0.0,0.0,0.0,22.43,0.76
2020-09-22 03:06:00,0.0,0.0,0.0,22.16,0.69
2020-09-22 04:06:00,0.0,0.0,0.0,22.55,0.97
2020-09-22 05:06:00,0.0,0.0,0.0,22.4,0.9
2020-09-22 06:06:00,80.51,15.71,64.79,22.5,0.83
2020-09-22 07:06:00,219.47,45.04,174.43,23.37,0.62
2020-09-22 08:06:00,491.43,320.71,170.71,24.24,0.62
2020-09-22 09:06:00,382.62,39.98,342.63,25.47,0.62
2020-09-22 10:06:00,761.31,551.06,210.24,26.98,0.69
2020-09-22 11:06:00,823.68,642.12,181.57,27.79,0.62
2020-09-22 12:06:00,818.57,665.92,152.65,26.63,0.55
2020-09-22 13:06:00,618.34,253.13,365.22,26.09,1.24
2020-09-22 14:06:00,566.61,332.69,233.91,25.96,1.03
2020-09-22 15:06:00,423.55,286.5,137.05,26.23,1.31
2020-09-22 16:06:00,124.51,9.88,114.64,25.2,1.38
2020-09-22 17:06:00,7.94,0.0,7.93,24.4,1.31
2020-09-22 18:06:00,0.0,0.0,0.0,24.06,1.24
2020-09-22 19:06:00,0.0,0.0,0.0,23.88,0.83
2020-09-22 20:06:00,0.0,0.0,0.0,23.6,1.1
2020-09-22 21:06:00,0.0,0.0,0.0,23.34,1.1
2020-09-22 22:06:00,0.0,0.0,0.0,23.29,1.03
2020-09-22 23:06:00,0.0,0.0,0.0,23.28,0.9
2020-09-23 00:06:00,0.0,0.0,0.0,23.13,1.03
2020-09-23 01:06:00,0.0,0.0,0.0,22.98,0.9
2020-09-23 02:06:00,0.0,0.0,0.0,22.84,0.97
2020-09-23 03:06:00,0.0,0.0,0.0,22.66,0.97
2020-09-23 04:06:00,0.0,0.0,0.0,22.52,0.83
2020-09-23 05:06:00,0.0,0.0,0.0,22.42,0.69
2020-09-23 06:06:00,61.48,4.64,56.839999999999996,22.36,0.48
2020-09-23 07:06:00,264.92,99.14,165.77,23.44,0.97
2020-09-23 08:06:00,354.28,75.92,278.35,24.17,0.9
2020-09-23 09:06:00,468.8,106.14,362.65999999999997,24.61,1.38
2020-09-23 10:06:00,482.6,70.5,412.1,25.31,1.45
2020-09-23 11:06:00,246.97,0.0,246.97,25.65,1.38
2020-09-23 12:06:00,593.14,154.18,438.96,26.4,1.38
2020-09-23 13:06:00,339.06,11.62,327.44,26.31,1.59
2020-09-23 14:06:00,379.78,57.33,322.44,24.77,1.45
2020-09-23 15:06:00,171.87,2.32,169.54000000000002,25.01,1.72
2020-09-23 16:06:00,42.34,0.0,42.339999999999996,24.67,1.17
2020-09-23 17:06:00,9.7,0.0,9.700000000000001,24.3,1.1
2020-09-23 18:06:00,0.0,0.0,0.0,23.77,1.03
2020-09-23 19:06:00,0.0,0.0,0.0,23.54,0.9
2020-09-23 20:06:00,0.0,0.0,0.0,23.07,0.9
2020-09-23 21:06:00,0.0,0.0,0.0,22.74,0.76
2020-09-23 22:06:00,0.0,0.0,0.0,22.54,0.83
2020-09-23 23:06:00,0.0,0.0,0.0,22.48,0.48
2020-09-24 00:06:00,0.0,0.0,0.0,22.38,0.9
2020-09-24 01:06:00,0.0,0.0,0.0,21.9,0.9
2020-09-24 02:06:00,0.0,0.0,0.0,21.79,0.97
2020-09-24 03:06:00,0.0,0.0,0.0,21.76,1.03
2020-09-24 04:06:00,0.0,0.0,0.0,21.86,0.69
2020-09-24 05:06:00,0.0,0.0,0.0,21.84,0.62
2020-09-24 06:06:00,100.11,35.99,64.12,22.39,0.14
2020-09-24 07:06:00,177.74,16.5,161.25,24.25,0.07
2020-09-24 08:06:00,422.25,158.77,263.49,24.11,0.34
2020-09-24 09:06:00,610.59,325.52,285.07000000000005,25.67,0.62
2020-09-24 10:06:00,222.27,0.0,222.26999999999998,26.46,0.97
2020-09-24 11:06:00,217.86,0.0,217.85999999999999,26.54,0.76
2020-09-24 12:06:00,384.88,16.37,368.5,27.9,0.48
2020-09-24 13:06:00,556.99,162.27,394.72,28.8,0.69
2020-09-24 14:06:00,623.44,512.44,111.0,29.2,0.41
2020-09-24 15:06:00,209.57,10.97,198.6,27.7,1.38
2020-09-24 16:06:00,159.9,33.15,126.75,25.63,1.38
2020-09-24 17:06:00,26.32,5.88,20.44,24.53,1.59
2020-09-24 18:06:00,0.0,0.0,0.0,23.46,1.66
2020-09-24 19:06:00,0.0,0.0,0.0,23.23,1.24
2020-09-24 20:06:00,0.0,0.0,0.0,23.09,1.03
2020-09-24 21:06:00,0.0,0.0,0.0,22.99,0.76
2020-09-24 22:06:00,0.0,0.0,0.0,22.64,0.62
2020-09-24 23:06:00,0.0,0.0,0.0,22.45,0.48
2020-09-25 00:06:00,0.0,0.0,0.0,22.66,0.28
2020-09-25 01:06:00,0.0,0.0,0.0,22.2,0.55
2020-09-25 02:06:00,0.0,0.0,0.0,21.77,0.76
2020-09-25 03:06:00,0.0,0.0,0.0,21.51,0.76
2020-09-25 04:06:00,0.0,0.0,0.0,21.19,0.83
2020-09-25 05:06:00,0.0,0.0,0.0,21.19,0.97
2020-09-25 06:06:00,73.52,9.9,63.61,21.7,0.76
2020-09-25 07:06:00,201.85,30.28,171.58,24.08,1.52
2020-09-25 08:06:00,179.02,0.79,178.23999999999998,24.81,1.79
2020-09-25 09:06:00,260.12,2.36,257.76,26.09,1.72
2020-09-25 10:06:00,516.12,95.78,420.34,27.06,1.17
2020-09-25 11:06:00,497.16,64.33,432.83,28.49,1.24
2020-09-25 12:06:00,649.56,225.99,423.57,29.57,1.38
2020-09-25 13:06:00,696.46,418.71,277.74,30.05,1.45
2020-09-25 14:06:00,503.0,196.11,306.88,29.78,1.1
2020-09-25 15:06:00,113.78,0.0,113.78,28.35,1.59
2020-09-25 16:06:00,70.56,0.0,70.56,25.99,1.45
2020-09-25 17:06:00,6.17,0.0,6.18,24.48,0.97
2020-09-25 18:06:00,0.0,0.0,0.0,24.13,1.24
2020-09-25 19:06:00,0.0,0.0,0.0,23.36,0.83
2020-09-25 20:06:00,0.0,0.0,0.0,23.38,0.41
2020-09-25 21:06:00,0.0,0.0,0.0,23.23,0.76
2020-09-25 22:06:00,0.0,0.0,0.0,22.91,1.1
2020-09-25 23:06:00,0.0,0.0,0.0,22.8,1.03
2020-09-26 00:06:00,0.0,0.0,0.0,22.61,1.03
2020-09-26 01:06:00,0.0,0.0,0.0,22.52,0.97
2020-09-26 02:06:00,0.0,0.0,0.0,22.51,0.83
2020-09-26 03:06:00,0.0,0.0,0.0,22.57,0.97
2020-09-26 04:06:00,0.0,0.0,0.0,22.53,0.83
2020-09-26 05:06:00,0.0,0.0,0.0,22.44,0.76
2020-09-26 06:06:00,47.67,0.85,46.82,22.8,0.83
2020-09-26 07:06:00,123.48,1.62,121.86,22.85,1.72
2020-09-26 08:06:00,184.33,0.8,183.53,22.93,1.38
2020-09-26 09:06:00,260.14,2.38,257.77,23.42,1.66
2020-09-26 10:06:00,398.31,26.08,372.23,23.43,1.24
2020-09-26 11:06:00,693.06,280.24,412.82,23.89,1.31
2020-09-26 12:06:00,648.8,226.63,422.17,23.49,1.17
2020-09-26 13:06:00,636.76,283.97,352.79,23.28,0.9
2020-09-26 14:06:00,515.61,217.58,298.03,24.87,0.34
2020-09-26 15:06:00,123.48,0.0,123.47999999999999,24.01,1.03
2020-09-26 16:06:00,44.98,0.0,44.980000000000004,23.59,1.17
2020-09-26 17:06:00,13.23,0.0,13.229999999999999,23.21,1.24
2020-09-26 18:06:00,0.0,0.0,0.0,22.96,0.97
2020-09-26 19:06:00,0.0,0.0,0.0,22.66,1.31
2020-09-26 20:06:00,0.0,0.0,0.0,22.52,1.45
2020-09-26 21:06:00,0.0,0.0,0.0,22.43,1.31
2020-09-26 22:06:00,0.0,0.0,0.0,22.38,1.03
2020-09-26 23:06:00,0.0,0.0,0.0,22.29,0.55
2020-09-27 00:06:00,0.0,0.0,0.0,22.36,0.55
2020-09-27 01:06:00,0.0,0.0,0.0,22.12,0.83
2020-09-27 02:06:00,0.0,0.0,0.0,22.28,0.55
2020-09-27 03:06:00,0.0,0.0,0.0,22.3,0.34
2020-09-27 04:06:00,0.0,0.0,0.0,22.57,0.07
2020-09-27 05:06:00,0.0,0.0,0.0,22.51,0.21
2020-09-27 06:06:00,64.98,6.13,58.85,22.54,0.34
2020-09-27 07:06:00,173.25,13.92,159.33,23.38,0.41
2020-09-27 08:06:00,179.04,0.8,178.23999999999998,23.77,0.62
2020-09-27 09:06:00,179.05,0.0,179.06,23.99,1.24
2020-09-27 10:06:00,408.25,29.43,378.82,25.11,0.9
2020-09-27 11:06:00,226.68,0.0,226.68,26.94,0.9
2020-09-27 12:06:00,417.04,27.02,390.02000000000004,28.47,1.38
2020-09-27 13:06:00,521.45,121.86,399.59,29.57,1.45
2020-09-27 14:06:00,156.12,0.0,156.12,27.45,0.69
2020-09-27 15:06:00,173.77,3.24,170.53,25.24,2.0
2020-09-27 16:06:00,127.68,13.36,114.32,24.3,1.59
2020-09-27 17:06:00,13.23,0.0,13.229999999999999,23.35,1.45
2020-09-27 18:06:00,0.0,0.0,0.0,23.12,0.97
2020-09-27 19:06:00,0.0,0.0,0.0,23.47,0.97
2020-09-27 20:06:00,0.0,0.0,0.0,22.73,1.31
2020-09-27 21:06:00,0.0,0.0,0.0,22.36,1.17
2020-09-27 22:06:00,0.0,0.0,0.0,22.22,1.17
2020-09-27 23:06:00,0.0,0.0,0.0,22.05,1.24
2020-09-28 00:06:00,0.0,0.0,0.0,22.28,1.1
2020-09-28 01:06:00,0.0,0.0,0.0,21.89,1.03
2020-09-28 02:06:00,0.0,0.0,0.0,21.97,1.03
2020-09-28 03:06:00,0.0,0.0,0.0,22.12,1.03
2020-09-28 04:06:00,0.0,0.0,0.0,22.08,0.9
2020-09-28 05:06:00,0.0,0.0,0.0,22.06,1.03
2020-09-28 06:06:00,107.61,39.64,67.97,22.18,0.97
2020-09-28 07:06:00,300.71,145.23,155.48,22.4,0.28
2020-09-28 08:06:00,345.63,66.56,279.07,23.04,0.97
2020-09-28 09:06:00,451.97,88.45,363.53000000000003,24.23,1.38
2020-09-28 10:06:00,702.18,348.22,353.95,26.77,1.52
2020-09-28 11:06:00,822.75,577.82,244.93,28.28,1.52
2020-09-28 12:06:00,800.89,542.14,258.75,29.52,1.17
2020-09-28 13:06:00,649.1,302.33,346.77,28.99,0.9
2020-09-28 14:06:00,579.98,348.69,231.29999999999998,26.78,2.62
2020-09-28 15:06:00,46.75,0.0,46.75,24.98,2.69
2020-09-28 16:06:00,59.1,0.0,59.09,24.32,1.66
2020-09-28 17:06:00,6.17,0.0,6.18,23.82,1.31
2020-09-28 18:06:00,0.0,0.0,0.0,23.5,1.45
2020-09-28 19:06:00,0.0,0.0,0.0,23.88,1.45
2020-09-28 20:06:00,0.0,0.0,0.0,23.63,1.45
2020-09-28 21:06:00,0.0,0.0,0.0,23.4,1.38
2020-09-28 22:06:00,0.0,0.0,0.0,23.22,1.31
2020-09-28 23:06:00,0.0,0.0,0.0,23.07,1.17
2020-09-29 00:06:00,0.0,0.0,0.0,22.92,1.1
2020-09-29 01:06:00,0.0,0.0,0.0,22.86,1.03
2020-09-29 02:06:00,0.0,0.0,0.0,22.8,1.17
2020-09-29 03:06:00,0.0,0.0,0.0,22.77,0.97
2020-09-29 04:06:00,0.0,0.0,0.0,22.69,0.97
2020-09-29 05:06:00,0.0,0.0,0.0,22.14,0.97
2020-09-29 06:06:00,115.34,48.13,67.21,22.26,0.83
2020-09-29 07:06:00,228.23,50.45,177.78,23.15,1.17
2020-09-29 08:06:00,265.14,18.02,247.13,23.4,1.66
2020-09-29 09:06:00,460.94,96.38,364.56,24.69,1.24
2020-09-29 10:06:00,550.82,128.1,422.72,25.97,0.83
2020-09-29 11:06:00,420.09,26.54,393.56,27.22,1.03
2020-09-29 12:06:00,478.06,57.93,420.13,26.08,0.41
2020-09-29 13:06:00,546.9,150.99,395.90999999999997,25.63,0.83
2020-09-29 14:06:00,85.56,0.0,85.56,24.53,1.52
2020-09-29 15:06:00,62.62,0.0,62.62,23.96,1.38
2020-09-29 16:06:00,85.62,0.87,84.76,23.85,1.52
2020-09-29 17:06:00,5.29,0.0,5.3,23.65,1.45
2020-09-29 18:06:00,0.0,0.0,0.0,23.52,1.03
2020-09-29 19:06:00,0.0,0.0,0.0,23.92,1.24
2020-09-29 20:06:00,0.0,0.0,0.0,23.11,1.45
2020-09-29 21:06:00,0.0,0.0,0.0,23.32,1.38
2020-09-29 22:06:00,0.0,0.0,0.0,23.18,1.24
2020-09-29 23:06:00,0.0,0.0,0.0,23.04,1.24
2020-09-30 00:06:00,0.0,0.0,0.0,22.88,1.24
2020-09-30 01:06:00,0.0,0.0,0.0,22.52,1.1
2020-09-30 02:06:00,0.0,0.0,0.0,22.03,0.97
2020-09-30 03:06:00,0.0,0.0,0.0,22.12,0.97
2020-09-30 04:06:00,0.0,0.0,0.0,22.1,0.83
2020-09-30 05:06:00,0.0,0.0,0.0,22.13,0.9
2020-09-30 06:06:00,85.41,17.1,68.3,22.28,0.76
2020-09-30 07:06:00,248.07,68.14,179.92000000000002,24.03,1.72
2020-09-30 08:06:00,521.09,334.71,186.37,25.65,2.21
2020-09-30 09:06:00,523.34,160.71,362.62,26.37,2.07
2020-09-30 10:06:00,502.36,84.32,418.04,27.37,2.07
2020-09-30 11:06:00,358.19,8.9,349.28999999999996,28.48,1.66
2020-09-30 12:06:00,260.2,0.0,260.2,29.11,1.79
2020-09-30 13:06:00,76.74,0.0,76.74,26.04,1.31
2020-09-30 14:06:00,539.52,252.66,286.86,26.71,1.1
2020-09-30 15:06:00,255.22,34.3,220.93,26.4,1.93
2020-09-30 16:06:00,216.42,106.78,109.63999999999999,24.83,1.24
2020-09-30 17:06:00,1.76,0.0,1.77,24.46,1.1
2020-09-30 18:06:00,0.0,0.0,0.0,24.0,0.97
2020-09-30 19:06:00,0.0,0.0,0.0,23.44,0.62
2020-09-30 20:06:00,0.0,0.0,0.0,23.41,0.34
2020-09-30 21:06:00,0.0,0.0,0.0,22.11,0.9
2020-09-30 22:06:00,0.0,0.0,0.0,22.27,0.48
2020-09-30 23:06:00,0.0,0.0,0.0,22.26,0.41
2020-10-01 00:06:00,0.0,0.0,0.0,22.17,0.34
2020-10-01 01:06:00,0.0,0.0,0.0,22.05,0.28
2020-10-01 02:06:00,0.0,0.0,0.0,21.9,0.14
2020-10-01 03:06:00,0.0,0.0,0.0,21.64,0.07
2020-10-01 04:06:00,0.0,0.0,0.0,21.91,0.14
2020-10-01 05:06:00,0.0,0.0,0.0,21.85,0.07
2020-10-01 06:06:00,97.87,27.28,70.59,22.17,0.07
2020-10-01 07:06:00,211.68,36.23,175.45,23.8,0.62
2020-10-01 08:06:00,327.65,51.7,275.96,25.1,0.9
2020-10-01 09:06:00,503.95,137.21,366.74,26.67,0.97
2020-10-01 10:06:00,609.97,190.94,419.03000000000003,27.57,0.97
